SCHOOLID	CHILDID	GRADE	YEAR	TIME	RETAINED	SWITCH_SCHOOLS	DISADVANTAGED	TLI_MATH	MALE	ETHNICITY	RACE	FIRST_COHORT	LAST_COHORT	USI	MATH_SESSIONS	N_TEACHERS	ETHNIC
278	664	4	1997	2	0	0	1	47	1	black	2	6	6	2	2	40.8	2
278	664	5	1998	3	0	0	1	48	1	black	2	6	6	2	2	40.8	2
278	664	6	1999	4	0	0	1	55	1	black	2	6	6	2	2	40.8	2
278	635	3	1998	1	0	0	1	79	0	hispanic	3	8	8	2	2	40.8	3
278	635	4	1999	2	0	0	1	82	0	hispanic	3	8	8	2	2	40.8	3
278	635	5	2000	3	0	0	1	92	0	hispanic	3	8	8	2	2	40.8	3
278	515	6	1994	1	0	0	1	80	1	black	2	1	1	2	2	40.8	2
278	488	5	1994	1	0	0	1	85	1	black	2	2	2	2	2	40.8	2
278	488	6	1995	2	0	0	1	85	1	black	2	2	2	2	2	40.8	2
278	468	5	1994	1	0	0	1	32	0	black	2	2	2	2	2	40.8	2
278	468	6	1995	2	0	0	0	45	0	black	2	2	2	2	2	40.8	2
278	393	3	1994	1	0	0	1	67	1	hispanic	3	4	4	2	2	40.8	3
278	393	4	1995	2	0	0	1	78	1	hispanic	3	4	4	2	2	40.8	3
278	393	5	1996	3	0	0	0	64	1	hispanic	3	4	4	2	2	40.8	3
278	393	6	1997	4	0	1	0	68	1	hispanic	3	4	4	2	2	40.8	3
278	326	3	1995	1	0	0	0	71	1	black	2	5	5	2	2	40.8	2
278	326	4	1996	2	0	0	1	69	1	black	2	5	5	2	2	40.8	2
278	326	5	1997	3	0	0	1	74	1	black	2	5	5	2	2	40.8	2
278	326	6	1998	4	0	0	1	84	1	black	2	5	5	2	2	40.8	2
278	167	6	1994	1	0	0	0	69	1	hispanic	3	1	1	2	2	40.8	3
278	128	5	1998	1	0	0	1	88	0	hispanic	3	6	6	2	2	40.8	3
278	128	6	1999	2	0	0	1	83	0	hispanic	3	6	6	2	2	40.8	3
278	5	3	1994	1	0	0	1	80	0	black	2	4	4	2	2	40.8	2
278	5	4	1995	2	0	0	1	75	0	black	2	4	4	2	2	40.8	2
278	5	5	1996	3	0	0	1	77	0	black	2	4	4	2	2	40.8	2
278	5	6	1997	4	0	0	1	87	0	black	2	4	4	2	2	40.8	2
278	1	3	1994	1	0	0		26	0	black	2	4	4	2	2	40.8	2
278	1	4	1995	2	0	0		44	0	black	2	4	4	2	2	40.8	2
278	1	5	1996	3	0	1	0	43	0	black	2	4	4	2	2	40.8	2
278	1	6	1997	4	0	0	0	49	0	black	2	4	4	2	2	40.8	2
217	977	3	1996	1	0	0	1	84	1	hispanic	3	6	6	2	1	68	3
217	977	4	1997	2	0	1	1	89	1	hispanic	3	6	6	2	1	68	3
217	977	5	1998	3	0	0	1	90	1	hispanic	3	6	6	2	1	68	3
217	977	6	1999	4	0	0	1	91	1	hispanic	3	6	6	2	1	68	3
217	833	3	1996	1	0	0	0	45	1	black	2	6	6	2	1	68	2
217	833	4	1997	2	0	0	0	69	1	black	2	6	6	2	1	68	2
217	833	5	1998	3	0	0	0	70	1	black	2	6	6	2	1	68	2
217	833	6	1999	4	0	0	0	81	1	black	2	6	6	2	1	68	2
217	823	3	2000	1	0	0	1	74	0	black	2	10	10	2	1	68	2
217	789	3	1998	1	0	0	1	32	0	black	2	8	8	2	1	68	2
217	789	4	1999	2	0	0	1	54	0	black	2	8	8	2	1	68	2
217	789	5	2000	3	0	0	0	58	0	black	2	8	8	2	1	68	2
217	783	3	1998	1	0	0	1	65	0	black	2	8	8	2	1	68	2
217	783	4	1999	2	0	0	1	83	0	black	2	8	8	2	1	68	2
217	783	5	2000	3	0	0	1	88	0	black	2	8	8	2	1	68	2
217	764	3	1995	1	0	0		40	1	hispanic	3	5	5	2	1	68	3
217	764	4	1996	2	0	0		69	1	hispanic	3	5	5	2	1	68	3
217	764	5	1997	3	0	1	1	63	1	hispanic	3	5	5	2	1	68	3
217	764	6	1998	4	0	0	1	47	1	hispanic	3	5	5	2	1	68	3
217	752	3	1995	1	0	0	1	62	1	black	2	5	5	2	1	68	2
217	752	4	1996	2	0	0	1	78	1	black	2	5	5	2	1	68	2
217	752	5	1997	3	0	1	1	86	1	black	2	5	5	2	1	68	2
217	752	6	1998	4	0	0	1	90	1	black	2	5	5	2	1	68	2
217	714	4	1999	1	0	0	1	32	1	hispanic	3	8	8	2	1	68	3
217	714	5	2000	2	0	0	1	38	1	hispanic	3	8	8	2	1	68	3
217	680	3	1996	1	0	0	1	38	1	black	2	6	6	2	1	68	2
217	680	5	1998	3	0	1		41	1	black	2	6	6	2	1	68	2
217	680	6	1999	4	0	1	0	51	1	black	2	6	6	2	1	68	2
217	593	3	1999	1	0	0	1	80	1	hispanic	3	9	9	2	1	68	3
217	593	4	2000	2	0	0	1	80	1	hispanic	3	9	9	2	1	68	3
217	544	4	1997	1	0	0	1	83	0	hispanic	3	6	6	2	1	68	3
217	544	5	1998	2	0	0	1	85	0	hispanic	3	6	6	2	1	68	3
217	544	6	1999	3	0	0	1	88	0	hispanic	3	6	6	2	1	68	3
217	513	6	1995	1	0	0	1	52	0	black	2	2	2	2	1	68	2
217	413	3	1994	1	0	0	1	82	1	black	2	4	4	2	1	68	2
217	413	4	1995	2	0	0	1	85	1	black	2	4	4	2	1	68	2
217	413	5	1996	3	0	0	1	77	1	black	2	4	4	2	1	68	2
217	413	6	1997	4	0	0	1	81	1	black	2	4	4	2	1	68	2
217	374	3	1998	1	0	0	1	70	1	black	2	8	8	2	1	68	2
217	374	4	1999	2	0	0	1	72	1	black	2	8	8	2	1	68	2
217	374	5	2000	3	0	0	1	76	1	black	2	8	8	2	1	68	2
217	357	4	1994	1	0	0	1	54	0	hispanic	3	3	3	2	1	68	3
217	357	5	1995	2	0	0	1	53	0	hispanic	3	3	3	2	1	68	3
217	357	6	1996	3	0	0		65	0	hispanic	3	3	3	2	1	68	3
217	318	3	1995	1	0	0	0	70	1	black	2	5	5	2	1	68	2
217	318	4	1996	2	0	1	1	54	1	black	2	5	5	2	1	68	2
217	318	5	1997	3	0	0	1	46	1	black	2	5	5	2	1	68	2
217	318	6	1998	4	0	0	1	82	1	black	2	5	5	2	1	68	2
217	281	3	1995	1	0	0	0	70	0	black	2	5	5	2	1	68	2
217	281	4	1996	2	0	0	0	77	0	black	2	5	5	2	1	68	2
217	281	5	1997	3	0	0	0	80	0	black	2	5	5	2	1	68	2
217	281	6	1998	4	0	0	1	81	0	black	2	5	5	2	1	68	2
217	163	3	1994	1	0	0		54	0	white	1	4	4	2	1	68	1
217	163	4	1995	2	0	0		69	0	white	1	4	4	2	1	68	1
217	163	5	1996	3	0	0		62	0	white	1	4	4	2	1	68	1
217	68	3	1997	1	0	0	1	84	0	hispanic	3	7	7	2	1	68	3
217	68	5	1999	3	0	0	1	87	0	hispanic	3	7	7	2	1	68	3
217	68	6	2000	4	0	0	1	89	0	hispanic	3	7	7	2	1	68	3
217	29	3	1994	1	0	0	1	50	0	black	2	4	4	2	1	68	2
217	29	4	1995	2	0	0	1	69	0	black	2	4	4	2	1	68	2
217	29	5	1996	3	0	0	1	68	0	black	2	4	4	2	1	68	2
162	976	6	1994	1	0	0	1	55	0	black	2	1	1	3	4	24	2
162	974	3	1996	1	0	0		80	1	hispanic	3	6	6	3	4	24	3
162	974	6	1999	4	0	0	1	86	1	hispanic	3	6	6	3	4	24	3
162	931	3	1997	1	0	0	1	76	1	black	2	7	7	3	4	24	2
162	931	4	1998	2	0	0	1	88	1	black	2	7	7	3	4	24	2
162	931	5	1999	3	0	0	1	75	1	black	2	7	7	3	4	24	2
162	931	6	2000	4	0	0	1	85	1	black	2	7	7	3	4	24	2
162	886	3	1997	1	0	0	1	58	1	black	2	7	7	3	4	24	2
162	886	4	1998	2	0	0	1	81	1	black	2	7	7	3	4	24	2
162	886	5	1999	3	0	0	1	76	1	black	2	7	7	3	4	24	2
162	886	6	2000	4	0	0	1	67	1	black	2	7	7	3	4	24	2
162	773	3	1998	1	0	0	1	77	0	black	2	8	8	3	4	24	2
162	773	4	1999	2	0	0	1	70	0	black	2	8	8	3	4	24	2
162	773	5	2000	3	0	1	1	82	0	black	2	8	8	3	4	24	2
162	742	3	1998	1	0	0	1	79	1	black	2	8	8	3	4	24	2
162	742	4	1999	2	0	0	1	74	1	black	2	8	8	3	4	24	2
162	742	5	2000	3	0	0	1	71	1	black	2	8	8	3	4	24	2
162	706	3	1994	1	0	0		63	1	hispanic	3	4	4	3	4	24	3
162	706	4	1995	2	0	0		59	1	hispanic	3	4	4	3	4	24	3
162	706	6	1997	4	0	0	1	83	1	hispanic	3	4	4	3	4	24	3
162	663	4	2000	1	0	0	1	83	1	hispanic	3	9	9	3	4	24	3
162	656	3	1998	1	0	0		67	0	black	2	8	8	3	4	24	2
162	656	4	1999	2	0	1	0	80	0	black	2	8	8	3	4	24	2
162	656	5	2000	3	0	0	0	82	0	black	2	8	8	3	4	24	2
162	613	3	1999	1	0	0	1	84	0	black	2	9	9	3	4	24	2
162	613	4	2000	2	0	0	1	82	0	black	2	9	9	3	4	24	2
162	570	3	2000	1	0	0	1	62	0	hispanic	3	10	10	3	4	24	3
162	564	3	1998	1	0	0	1	75	0	black	2	8	8	3	4	24	2
162	564	4	1999	2	0	0	1	72	0	black	2	8	8	3	4	24	2
162	564	5	2000	3	0	0	1	64	0	black	2	8	8	3	4	24	2
162	510	5	1994	1	0	0	1	81	0	black	2	2	2	3	4	24	2
162	510	6	1995	2	0	0	0	82	0	black	2	2	2	3	4	24	2
162	445	4	1994	1	0	0	1	36	1	black	2	3	3	3	4	24	2
162	445	5	1995	2	0	0	1	50	1	black	2	3	3	3	4	24	2
162	445	6	1996	3	0	0	0	60	1	black	2	3	3	3	4	24	2
162	324	3	1995	1	0	0	1	17	1	black	2	5	5	3	4	24	2
162	324	6	1998	4	0	1	1	52	1	black	2	5	5	3	4	24	2
162	277	3	1995	1	0	0	1	55	1	black	2	5	5	3	4	24	2
162	277	4	1996	2	0	0	1	70	1	black	2	5	5	3	4	24	2
162	277	5	1997	3	0	0	1	76	1	black	2	5	5	3	4	24	2
162	277	6	1998	4	0	0	1	85	1	black	2	5	5	3	4	24	2
162	207	3	1996	1	0	0	1	82	0	black	2	6	6	3	4	24	2
162	207	4	1997	2	0	0	1	84	0	black	2	6	6	3	4	24	2
162	207	5	1998	3	0	0		86	0	black	2	6	6	3	4	24	2
162	207	6	1999	4	0	0		83	0	black	2	6	6	3	4	24	2
162	188	3	1996	1	0	0		75	1	black	2	6	6	3	4	24	2
162	188	4	1997	2	0	0		63	1	black	2	6	6	3	4	24	2
162	188	5	1998	3	0	0	1	50	1	black	2	6	6	3	4	24	2
162	188	6	1999	4	0	0	1	67	1	black	2	6	6	3	4	24	2
162	122	5	1994	1	0	0	1	65	1	black	2	2	2	3	4	24	2
162	122	6	1995	2	0	0	1	68	1	black	2	2	2	3	4	24	2
162	52	3	1994	1	0	0		76	0	hispanic	3	4	4	3	4	24	3
162	52	4	1995	2	0	0		84	0	hispanic	3	4	4	3	4	24	3
162	52	5	1996	3	0	0		73	0	hispanic	3	4	4	3	4	24	3
162	52	6	1997	4	0	0	1	85	0	hispanic	3	4	4	3	4	24	3
107	1009	3	1996	1	0	0	1	80	0	black	2	6	6	3	0	31.8	2
107	1009	4	1997	2	0	0	1	87	0	black	2	6	6	3	0	31.8	2
107	1009	5	1998	3	0	0	1	89	0	black	2	6	6	3	0	31.8	2
107	1009	6	1999	4	0	0		87	0	black	2	6	6	3	0	31.8	2
107	971	3	1998	1	0	0	1	83	0	black	2	8	8	3	0	31.8	2
107	971	4	1999	2	0	0	1	87	0	black	2	8	8	3	0	31.8	2
107	971	5	2000	3	0	0	1	81	0	black	2	8	8	3	0	31.8	2
107	951	6	1994	1	0	0	1	66	0	black	2	1	1	3	0	31.8	2
107	904	5	1994	1	0	0		47	0	hispanic	3	2	2	3	0	31.8	3
107	904	6	1995	2	0	0		57	0	hispanic	3	2	2	3	0	31.8	3
107	747	3	1998	1	0	0	1	77	0	black	2	8	8	3	0	31.8	2
107	747	4	1999	2	0	0	1	91	0	black	2	8	8	3	0	31.8	2
107	747	5	2000	3	0	0	1	88	0	black	2	8	8	3	0	31.8	2
107	724	3	1999	1	0	0	1	91	0	black	2	9	9	3	0	31.8	2
107	724	4	2000	2	0	0	1	86	0	black	2	9	9	3	0	31.8	2
107	549	3	2000	1	0	0	1	53	1	black	2	10	10	3	0	31.8	2
107	507	3	1996	1	0	0	1	82	0	black	2	6	6	3	0	31.8	2
107	507	4	1997	2	0	0	1	87	0	black	2	6	6	3	0	31.8	2
107	507	6	1999	4	0	0		83	0	black	2	6	6	3	0	31.8	2
107	456	4	1994	1	0	0	0	74	1	black	2	3	3	3	0	31.8	2
107	456	5	1995	2	0	0	1	47	1	black	2	3	3	3	0	31.8	2
107	456	6	1996	3	0	0	1	55	1	black	2	3	3	3	0	31.8	2
107	454	5	1994	1	0	0	0	83	0	black	2	2	2	3	0	31.8	2
107	454	6	1995	2	0	0	1	79	0	black	2	2	2	3	0	31.8	2
107	438	4	1994	1	0	0	0	68	0	black	2	3	3	3	0	31.8	2
107	438	5	1995	2	0	0	1	69	0	black	2	3	3	3	0	31.8	2
107	438	6	1996	3	0	0	1	70	0	black	2	3	3	3	0	31.8	2
107	429	4	1994	1	0	0	1	86	0	black	2	3	3	3	0	31.8	2
107	429	5	1995	2	0	0		89	0	black	2	3	3	3	0	31.8	2
107	429	6	1996	3	0	0	1	83	0	black	2	3	3	3	0	31.8	2
107	368	4	1995	1	0	0	1	74	0	black	2	4	4	3	0	31.8	2
107	368	5	1996	2	0	0	1	67	0	black	2	4	4	3	0	31.8	2
107	368	6	1997	3	0	0	1	78	0	black	2	4	4	3	0	31.8	2
107	286	3	1996	1	0	0	1	63	0	black	2	6	6	3	0	31.8	2
107	286	4	1997	2	0	0	1	60	0	black	2	6	6	3	0	31.8	2
107	286	5	1998	3	0	1	1	84	0	black	2	6	6	3	0	31.8	2
107	286	6	1999	4	0	0	1	83	0	black	2	6	6	3	0	31.8	2
107	256	3	1994	1	0	0		74	1	hispanic	3	4	4	3	0	31.8	3
107	256	4	1995	2	0	0		85	1	hispanic	3	4	4	3	0	31.8	3
107	256	5	1996	3	0	0		71	1	hispanic	3	4	4	3	0	31.8	3
107	256	6	1997	4	0	0		86	1	hispanic	3	4	4	3	0	31.8	3
107	216	3	1996	1	0	0		91	0	hispanic	3	6	6	3	0	31.8	3
107	216	4	1997	2	0	0	1	89	0	hispanic	3	6	6	3	0	31.8	3
107	216	5	1998	3	0	0	1	90	0	hispanic	3	6	6	3	0	31.8	3
107	216	6	1999	4	0	0	1	89	0	hispanic	3	6	6	3	0	31.8	3
107	131	5	1994	1	0	0	1	83	0	black	2	2	2	3	0	31.8	2
107	131	6	1995	2	0	0	1	80	0	black	2	2	2	3	0	31.8	2
107	104	3	1997	1	0	0	1	93	1	black	2	7	7	3	0	31.8	2
107	104	4	1998	2	0	0	1	87	1	black	2	7	7	3	0	31.8	2
107	104	5	1999	3	0	0	1	86	1	black	2	7	7	3	0	31.8	2
107	86	6	1997	1	0	0		69	1	black	2	4	4	3	0	31.8	2
107	22	3	1997	1	0	0	1	93	1	black	2	7	7	3	0	31.8	2
107	22	4	1998	2	0	0	1	88	1	black	2	7	7	3	0	31.8	2
107	22	5	1999	3	0	0	1	86	1	black	2	7	7	3	0	31.8	2
107	22	6	2000	4	0	1		84	1	black	2	7	7	3	0	31.8	2
65	1003	5	1997	1	0	0	1	87	0	hispanic	3	5	5	3	0	46	3
65	1003	6	1998	2	0	0	1	84	0	hispanic	3	5	5	3	0	46	3
65	999	6	1998	1	0	0	1	78	0	hispanic	3	5	5	3	0	46	3
65	952	4	1998	1	0	0	1	79	0	hispanic	3	7	7	3	0	46	3
65	952	5	1999	2	0	0	1	86	0	hispanic	3	7	7	3	0	46	3
65	952	6	2000	3	0	0	1	81	0	hispanic	3	7	7	3	0	46	3
65	919	4	1999	1	0	0	1	70	1	hispanic	3	8	8	3	0	46	3
65	919	5	2000	2	0	0	1	80	1	hispanic	3	8	8	3	0	46	3
65	901	4	1998	1	0	0	1	84	1	hispanic	3	7	7	3	0	46	3
65	901	5	1999	2	0	0	1	91	1	hispanic	3	7	7	3	0	46	3
65	901	6	2000	3	0	0	1	91	1	hispanic	3	7	7	3	0	46	3
65	898	4	1998	1	0	0	1	81	1	hispanic	3	7	7	3	0	46	3
65	898	5	1999	2	0	0	1	85	1	hispanic	3	7	7	3	0	46	3
65	898	6	2000	3	0	0	1	87	1	hispanic	3	7	7	3	0	46	3
65	873	4	1997	1	0	0		84	1	hispanic	3	6	6	3	0	46	3
65	873	5	1998	2	0	0	0	84	1	hispanic	3	6	6	3	0	46	3
65	873	6	1999	3	0	0		90	1	hispanic	3	6	6	3	0	46	3
65	854	6	1998	1	0	0	1	82	0	hispanic	3	5	5	3	0	46	3
65	627	5	2000	1	0	0	1	77	1	hispanic	3	8	8	3	0	46	3
65	612	4	2000	1	0	0	1	80	0	hispanic	3	9	9	3	0	46	3
65	400	4	1997	1	0	0	1	42	1	hispanic	3	6	6	3	0	46	3
65	400	5	1998	2	0	0	1	48	1	hispanic	3	6	6	3	0	46	3
65	400	6	1999	3	0	0	1	54	1	hispanic	3	6	6	3	0	46	3
65	345	4	1997	1	0	0	1	60	0	black	2	6	6	3	0	46	2
65	285	6	1997	1	0	0	1	75	1	hispanic	3	4	4	3	0	46	3
65	260	4	1997	1	0	0	1	63	1	hispanic	3	6	6	3	0	46	3
65	260	5	1998	2	0	1	1	76	1	hispanic	3	6	6	3	0	46	3
65	260	6	1999	3	0	0	1	83	1	hispanic	3	6	6	3	0	46	3
65	232	4	1997	1	0	0	1	45	0	other	5	6	6	3	0	46	4
65	232	5	1998	2	0	1	1	73	0	other	5	6	6	3	0	46	4
65	232	6	1999	3	0	0	1	78	0	other	5	6	6	3	0	46	4
65	158	4	1997	1	0	0	1	71	0	hispanic	3	6	6	3	0	46	3
65	158	5	1998	2	0	0	1	78	0	hispanic	3	6	6	3	0	46	3
65	158	6	1999	3	0	0	1	82	0	hispanic	3	6	6	3	0	46	3
65	151	6	1999	1	0	0	1	65	1	hispanic	3	6	6	3	0	46	3
65	107	5	1999	1	0	0	1	50	0	other	5	7	7	3	0	46	4
65	107	6	2000	2	0	1		66	0	other	5	7	7	3	0	46	4
65	71	4	1998	1	0	0	1	65	1	hispanic	3	7	7	3	0	46	3
65	71	5	1999	2	0	0	1	52	1	hispanic	3	7	7	3	0	46	3
65	71	6	2000	3	0	0	1	74	1	hispanic	3	7	7	3	0	46	3
65	9	5	1997	1	0	0	1	88	0	hispanic	3	5	5	3	0	46	3
65	9	6	1998	2	0	0	1	79	0	hispanic	3	5	5	3	0	46	3
36	996	4	1997	1	0	0	1	79	1	hispanic	3	6	6	3	3	49.7	3
36	996	5	1998	2	0	0	1	86	1	hispanic	3	6	6	3	3	49.7	3
36	996	6	1999	3	0	1	1	90	1	hispanic	3	6	6	3	3	49.7	3
36	940	5	1998	1	0	0	1	64	0	hispanic	3	6	6	3	3	49.7	3
36	940	6	1999	2	0	0	1	89	0	hispanic	3	6	6	3	3	49.7	3
36	894	4	2000	1	0	0	1	75	1	hispanic	3	9	9	3	3	49.7	3
36	845	3	1999	1	0	0	1	65	0	hispanic	3	9	9	3	3	49.7	3
36	845	4	2000	2	0	0	1	75	0	hispanic	3	9	9	3	3	49.7	3
36	763	6	1997	1	0	0	1	79	1	hispanic	3	4	4	3	3	49.7	3
36	698	3	1999	1	0	0	1	48	1	black	2	9	9	3	3	49.7	2
36	678	3	1999	1	0	0	1	67	1	black	2	9	9	3	3	49.7	2
36	678	4	2000	2	0	0	1	77	1	black	2	9	9	3	3	49.7	2
36	643	6	2000	1	0	0	1	89	0	hispanic	3	7	7	3	3	49.7	3
36	625	4	2000	1	0	0	1	84	1	hispanic	3	9	9	3	3	49.7	3
36	621	3	1999	1	0	0	1	67	1	black	2	9	9	3	3	49.7	2
36	621	4	2000	2	0	0	1	74	1	black	2	9	9	3	3	49.7	2
36	568	3	2000	1	0	0	1	78	0	black	2	10	10	3	3	49.7	2
36	548	3	2000	1	0	0	1	57	0	black	2	10	10	3	3	49.7	2
36	537	3	1998	1	0	0	1	52	0	hispanic	3	8	8	3	3	49.7	3
36	537	5	2000	3	0	0	1	62	0	hispanic	3	8	8	3	3	49.7	3
36	322	3	1999	1	0	0	1	58	1	black	2	9	9	3	3	49.7	2
36	322	4	2000	2	0	0	1	70	1	black	2	9	9	3	3	49.7	2
36	316	5	1997	1	0	0	1	70	0	hispanic	3	5	5	3	3	49.7	3
36	316	6	1998	2	0	0	1	84	0	hispanic	3	5	5	3	3	49.7	3
36	309	5	1997	1	0	0		62	0	hispanic	3	5	5	3	3	49.7	3
36	300	6	1997	1	0	0	1	76	1	hispanic	3	4	4	3	3	49.7	3
36	192	4	1997	1	0	0	1	60	1	black	2	6	6	3	3	49.7	2
36	144	6	2000	1	0	0	1	81	1	hispanic	3	7	7	3	3	49.7	3
36	44	3	1998	1	0	0	1	38	1	black	2	8	8	3	3	49.7	2
1	991	6	1999	1	0	0	1	61	1	hispanic	3	6	6	3	4	43.1	3
1	964	4	1998	1	0	0	1	79	0	hispanic	3	7	7	3	4	43.1	3
1	964	5	1999	2	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
1	964	6	2000	3	0	0	1	86	0	hispanic	3	7	7	3	4	43.1	3
1	863	4	1999	1	0	0	1	64	1	hispanic	3	8	8	3	4	43.1	3
1	863	5	2000	2	0	0	1	62	1	hispanic	3	8	8	3	4	43.1	3
1	855	4	1999	1	0	0	1	64	1	hispanic	3	8	8	3	4	43.1	3
1	855	5	2000	2	0	0	1	63	1	hispanic	3	8	8	3	4	43.1	3
1	843	6	1999	1	0	0	1	69	0	hispanic	3	6	6	3	4	43.1	3
1	811	4	2000	1	0	0	1	74	0	hispanic	3	9	9	3	4	43.1	3
1	803	4	1998	1	0	0	1	83	0	hispanic	3	7	7	3	4	43.1	3
1	803	5	1999	2	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
1	803	6	2000	3	0	0	1	88	0	hispanic	3	7	7	3	4	43.1	3
1	800	6	2000	1	0	0	1	69	1	hispanic	3	7	7	3	4	43.1	3
1	721	4	1998	1	0	0	1	91	1	hispanic	3	7	7	3	4	43.1	3
1	721	5	1999	2	0	0	1	92	1	hispanic	3	7	7	3	4	43.1	3
1	721	6	2000	3	0	0	1	91	1	hispanic	3	7	7	3	4	43.1	3
1	697	4	2000	1	0	0	1	55	1	hispanic	3	9	9	3	4	43.1	3
1	626	4	2000	1	0	0	1	51	1	hispanic	3	9	9	3	4	43.1	3
1	587	4	1998	1	0	0	1	88	0	hispanic	3	7	7	3	4	43.1	3
1	587	5	1999	2	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
1	587	6	2000	3	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
1	547	5	2000	1	0	0	1	74	1	hispanic	3	8	8	3	4	43.1	3
1	523	6	2000	1	0	0	1	74	0	hispanic	3	7	7	3	4	43.1	3
1	518	4	1999	1	0	0	1	79	1	other	4	8	8	3	4	43.1	4
1	518	5	2000	2	0	0		83	1	other	4	8	8	3	4	43.1	4
1	315	6	1998	1	0	0	1	61	0	hispanic	3	5	5	3	4	43.1	3
1	312	5	1998	1	0	0	1	51	1	black	2	6	6	3	4	43.1	2
1	312	6	1999	2	0	0	1	45	1	black	2	6	6	3	4	43.1	2
1	147	6	1999	1	0	0	1	86	1	hispanic	3	6	6	3	4	43.1	3
1	96	5	1998	1	0	0	1	63	0	hispanic	3	6	6	3	4	43.1	3
1	96	6	1999	2	0	0	1	72	0	hispanic	3	6	6	3	4	43.1	3
1	93	4	1998	1	0	0	1	79	0	black	2	7	7	3	4	43.1	2
1	93	5	1999	2	0	0	1	83	0	black	2	7	7	3	4	43.1	2
1	93	6	2000	3	0	0	1	90	0	black	2	7	7	3	4	43.1	2
