CUSIP	PERMNO	PERMCO	HSICCD	TICKER	COMNAM	DATE	PRC	RET	VWRETD	SPRTRN	qyear	qmonth	qday	riskf	retfree	vwfree	spfree	Time
12611710	47626	20363	6331	CNA	C N A FINANCIAL CORP	30NOV1999	39	4.69798669	3.609573	1.906187	1999	11	30	0.3813333333	4.3166533567	3.2282396667	1.5248536667	59
12611710	47626	20363	6331	CNA	C N A FINANCIAL CORP	31DEC1999	38.9375	-0.1602564	8.30537	5.784392	1999	12	31	0.4255833333	-0.585839733	7.8797866667	5.3588086667	60
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31JAN1995	24.75	-2.4630541	2.055579	2.427766	1995	1	31	0.4335	-2.8965541	1.622079	1.994266	1
53037010	47802	21099	6311	LC	LIBERTY CORP SC	28FEB1995	26.875	8.58585835	3.962284	3.607415	1995	2	28	0.4199166667	8.1659416833	3.5423673333	3.1874983333	2
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31MAR1995	27.5	2.90232562	2.698227	2.732924	1995	3	31	0.4829166667	2.4194089533	2.2153103333	2.2500073333	3
53037010	47802	21099	6311	LC	LIBERTY CORP SC	28APR1995	28	1.81818176	2.488283	2.79603	1995	4	28	0.4795	1.33868176	2.008783	2.31653	4
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31MAY1995	25.875	-7.5892858	3.414649	3.631171	1995	5	31	0.4719166667	-8.061202467	2.9427323333	3.1592543333	5
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30JUN1995	27.25	5.9710145	3.084069	2.127859	1995	6	30	0.4455	5.5255145	2.638569	1.682359	6
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31JUL1995	28.375	4.12844047	4.066735	3.177604	1995	7	31	0.4555833333	3.6728571367	3.6111516667	2.7220206667	7
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31AUG1995	33	16.29955918	0.9342693	-0.0320251	1995	8	31	0.449	15.85055918	0.4852693	-0.4810251	8
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29SEP1995	32.5	-1.0000001	3.639053	4.009753	1995	9	29	0.4480833333	-1.448083433	3.1909696667	3.5616696667	9
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31OCT1995	33.5	3.07692308	-1.114542	-0.4979381	1995	10	31	0.4199166667	2.6570064133	-1.534458667	-0.917854767	10
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30NOV1995	33.125	-1.119403	4.297101	4.104901	1995	11	30	0.45325	-1.572653	3.843851	3.651651	11
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29DEC1995	33.75	2.40000002	1.539985	1.744388	1995	12	29	0.3835833333	2.0164166867	1.1564016667	1.3608046667	12
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31JAN1996	34.875	3.33333351	2.808744	3.261734	1996	1	31	0.4125	2.92083351	2.396244	2.849234	13
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29FEB1996	33.875	-2.8673835	1.605816	0.6933744	1996	2	29	0.4166666667	-3.284050167	1.1891493333	0.2767077333	14
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29MAR1996	33	-2.0811807	1.120208	0.7916556	1996	3	29	0.4345	-2.5156807	0.685708	0.3571556	15
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30APR1996	31.75	-3.7878789	2.512533	1.343145	1996	4	30	0.40725	-4.1951289	2.105283	0.935895	16
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31MAY1996	32	0.78740157	2.672205	2.285339	1996	5	31	0.4209166667	0.3664849033	2.2512883333	1.8644223333	17
53037010	47802	21099	6311	LC	LIBERTY CORP SC	28JUN1996	31.75	-0.203125	-0.7659201	0.2256695	1996	6	28	0.4030833333	-0.606208333	-1.169003433	-0.177413833	18
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31JUL1996	30.875	-2.7559055	-5.339026	-4.574803	1996	7	31	0.421	-3.1769055	-5.760026	-4.995803	19
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30AUG1996	34.375	11.3360323	3.222239	1.881397	1996	8	30	0.4276666667	10.908365633	2.7945723333	1.4537303333	20
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30SEP1996	35.125	2.72000004	5.299181	5.417261	1996	9	30	0.4174166667	2.3025833733	4.8817643333	4.9998443333	21
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31OCT1996	34.5	-1.7793594	1.393774	2.613086	1996	10	31	0.4143333333	-2.193692733	0.9794406667	2.1987526667	22
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29NOV1996	38.125	10.50724611	6.572963	7.337615	1996	11	29	0.41325	10.09399611	6.159713	6.924365	23
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31DEC1996	39.25	3.43606547	-1.136152	-2.150538	1996	12	31	0.407	3.02906547	-1.543152	-2.557538	24
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31JAN1997	40.5	3.18471342	5.303951	6.131706	1997	1	31	0.415	2.76971342	4.888951	5.716706	25
53037010	47802	21099	6311	LC	LIBERTY CORP SC	28FEB1997	41.125	1.54320989	-0.0888769	0.5927547	1997	2	28	0.4221666667	1.1210432233	-0.511043567	0.1705880333	26
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31MAR1997	42	2.5775075	-4.439577	-4.2614	1997	3	31	0.4360833333	2.1414241667	-4.875660333	-4.697483333	27
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30APR1997	38.75	-7.7380955	4.248022	5.840554	1997	4	30	0.41675	-8.1548455	3.831272	5.423804	28
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30MAY1997	39.75	2.58064512	7.1263	5.857688	1997	5	30	0.36875	2.21189512	6.75755	5.488938	29
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30JUN1997	40.75	3.01886778	4.419938	4.345263	1997	6	30	0.42125	2.59761778	3.998688	3.924013	30
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31JUL1997	44.75	9.81595069	7.631584	7.812323	1997	7	31	0.4273333333	9.3886173567	7.2042506667	7.3849896667	31
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29AUG1997	43.375	-3.0726258	-3.645599	-5.744585	1997	8	29	0.419	-3.4916258	-4.064599	-6.163585	32
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30SEP1997	45.25	4.78386171	5.800938	5.315352	1997	9	30	0.3965833333	4.3872783767	5.4043546667	4.9187686667	33
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31OCT1997	42.8125	-5.3867403	-3.411617	-3.447766	1997	10	31	0.4085833333	-5.795323633	-3.820200333	-3.856349333	34
53037010	47802	21099	6311	LC	LIBERTY CORP SC	28NOV1997	45	5.10948896	3.111925	4.458682	1997	11	28	0.4166666667	4.6928222933	2.6952583333	4.0420153333	35
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31DEC1997	46.75	4.3333333	1.797892	1.573163	1997	12	31	0.4265	3.9068333	1.371392	1.146663	36
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30JAN1998	45.4375	-2.8074866	0.4423167	1.015014	1998	1	30	0.4196666667	-3.227153267	0.0226500333	0.5953473333	37
53037010	47802	21099	6311	LC	LIBERTY CORP SC	27FEB1998	51.5625	13.48005533	7.282165	7.044926	1998	2	27	0.4276666667	13.052388663	6.8544983333	6.6172593333	38
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31MAR1998	51	-0.7030303	5.135155	4.994568	1998	3	31	0.4366666667	-1.139696967	4.6984883333	4.5579013333	39
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30APR1998	51.25	0.4901961	1.093683	0.9076469	1998	4	30	0.3948333333	0.0953627667	0.6988496667	0.5128135667	40
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29MAY1998	50.3125	-1.8292682	-2.545036	-1.882617	1998	5	29	0.3814166667	-2.210684867	-2.926452667	-2.264033667	41
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30JUN1998	50.3125	0.43726708	3.272685	3.943822	1998	6	30	0.3928333333	0.0444337467	2.8798516667	3.5509886667	42
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31JUL1998	49.0625	-2.4844721	-2.315474	-1.16154	1998	7	31	0.39625	-2.8807221	-2.711724	-1.55779	43
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31AUG1998	44.4375	-9.4267517	-15.67651	-14.57967	1998	8	31	0.39175	-9.8185017	-16.06826	-14.97142	44
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30SEP1998	41.5625	-5.9746835	6.413473	6.239554	1998	9	30	0.3365	-6.3111835	6.076973	5.903054	45
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30OCT1998	41.5	-0.1503759	7.438411	8.02942	1998	10	30	0.2964166667	-0.446792567	7.1419943333	7.7330033333	46
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30NOV1998	48.5	16.86746925	6.181145	5.912603	1998	11	30	0.3705833333	16.496885917	5.8105616667	5.5420196667	47
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31DEC1998	49.25	1.99999996	6.330867	5.637531	1998	12	31	0.3665833333	1.6334166267	5.9642836667	5.2709476667	48
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29JAN1999	48.75	-1.0152284	3.82932	4.100941	1999	1	29	0.3678333333	-1.383061733	3.4614866667	3.7331076667	49
53037010	47802	21099	6311	LC	LIBERTY CORP SC	26FEB1999	50.4375	3.46153863	-3.786729	-3.228252	1999	2	26	0.3759166667	3.0856219633	-4.162645667	-3.604168667	50
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31MAR1999	52.4375	4.40148711	3.80318	3.879418	1999	3	31	0.38025	4.02123711	3.42293	3.499168	51
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30APR1999	51.75	-1.3110846	4.892567	3.794398	1999	4	30	0.3715	-1.6825846	4.521067	3.422898	52
53037010	47802	21099	6311	LC	LIBERTY CORP SC	28MAY1999	51.6875	-0.1207729	-2.081311	-2.497042	1999	5	28	0.36875	-0.4895229	-2.450061	-2.865792	53
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30JUN1999	54.5	5.86698912	5.093777	5.443833	1999	6	30	0.37025	5.49673912	4.723527	5.073583	54
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30JUL1999	53	-2.7522936	-3.062632	-3.20461	1999	7	30	0.37125	-3.1235436	-3.433882	-3.57586	55
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31AUG1999	48.0625	-9.3160376	-1.004459	-0.6254139	1999	8	31	0.3754166667	-9.691454267	-1.379875667	-1.000830567	56
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30SEP1999	46.375	-3.0533159	-2.280906	-2.855174	1999	9	30	0.3755	-3.4288159	-2.656406	-3.230674	57
53037010	47802	21099	6311	LC	LIBERTY CORP SC	29OCT1999	48.0625	3.63881402	6.225669	6.253947	1999	10	29	0.36425	3.27456402	5.861419	5.889697	58
53037010	47802	21099	6311	LC	LIBERTY CORP SC	30NOV1999	45.75	-4.8114434	3.609573	1.906187	1999	11	30	0.3813333333	-5.192776733	3.2282396667	1.5248536667	59
53037010	47802	21099	6311	LC	LIBERTY CORP SC	31DEC1999	42.1875	-7.3060103	8.30537	5.784392	1999	12	31	0.4255833333	-7.731593633	7.8797866667	5.3588086667	60
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31JAN1995	29.625	4.86725681	2.055579	2.427766	1995	1	31	0.4335	4.43375681	1.622079	1.994266	1
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	28FEB1995	31.625	7.79746771	3.962284	3.607415	1995	2	28	0.4199166667	7.3775510433	3.5423673333	3.1874983333	2
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31MAR1995	32.25	1.97628457	2.698227	2.732924	1995	3	31	0.4829166667	1.4933679033	2.2153103333	2.2500073333	3
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	28APR1995	33	2.32558139	2.488283	2.79603	1995	4	28	0.4795	1.84608139	2.008783	2.31653	4
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31MAY1995	34.5	5.48484847	3.414649	3.631171	1995	5	31	0.4719166667	5.0129318033	2.9427323333	3.1592543333	5
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30JUN1995	33.75	-2.1739131	3.084069	2.127859	1995	6	30	0.4455	-2.6194131	2.638569	1.682359	6
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31JUL1995	36.375	7.77777806	4.066735	3.177604	1995	7	31	0.4555833333	7.3221947267	3.6111516667	2.7220206667	7
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31AUG1995	35.25	-2.2405498	0.9342693	-0.0320251	1995	8	31	0.449	-2.6895498	0.4852693	-0.4810251	8
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29SEP1995	37.375	6.0283687	3.639053	4.009753	1995	9	29	0.4480833333	5.5802853667	3.1909696667	3.5616696667	9
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31OCT1995	33	-11.7056854	-1.114542	-0.4979381	1995	10	31	0.4199166667	-12.12560207	-1.534458667	-0.917854767	10
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30NOV1995	33.875	3.59090902	4.297101	4.104901	1995	11	30	0.45325	3.13765902	3.843851	3.651651	11
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29DEC1995	34.875	2.95202956	1.539985	1.744388	1995	12	29	0.3835833333	2.5684462267	1.1564016667	1.3608046667	12
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31JAN1996	37.75	8.24372768	2.808744	3.261734	1996	1	31	0.4125	7.83122768	2.396244	2.849234	13
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29FEB1996	36.375	-2.7814569	1.605816	0.6933744	1996	2	29	0.4166666667	-3.198123567	1.1891493333	0.2767077333	14
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29MAR1996	34.5	-5.1546391	1.120208	0.7916556	1996	3	29	0.4345	-5.5891391	0.685708	0.3571556	15
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30APR1996	35.125	1.81159414	2.512533	1.343145	1996	4	30	0.40725	1.40434414	2.105283	0.935895	16
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31MAY1996	35.5	1.9928826	2.672205	2.285339	1996	5	31	0.4209166667	1.5719659333	2.2512883333	1.8644223333	17
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	28JUN1996	36.375	2.46478878	-0.7659201	0.2256695	1996	6	28	0.4030833333	2.0617054467	-1.169003433	-0.177413833	18
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31JUL1996	34.75	-4.467354	-5.339026	-4.574803	1996	7	31	0.421	-4.888354	-5.760026	-4.995803	19
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30AUG1996	36.5	5.97122274	3.222239	1.881397	1996	8	30	0.4276666667	5.5435560733	2.7945723333	1.4537303333	20
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30SEP1996	37.75	3.42465751	5.299181	5.417261	1996	9	30	0.4174166667	3.0072408433	4.8817643333	4.9998443333	21
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31OCT1996	37.25	-1.3245033	1.393774	2.613086	1996	10	31	0.4143333333	-1.738836633	0.9794406667	2.1987526667	22
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29NOV1996	41.125	11.27516776	6.572963	7.337615	1996	11	29	0.41325	10.86191776	6.159713	6.924365	23
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31DEC1996	40.875	-0.6079027	-1.136152	-2.150538	1996	12	31	0.407	-1.0149027	-1.543152	-2.557538	24
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31JAN1997	39.875	-2.4464833	5.303951	6.131706	1997	1	31	0.415	-2.8614833	4.888951	5.716706	25
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	28FEB1997	43.375	9.65517238	-0.0888769	0.5927547	1997	2	28	0.4221666667	9.2330057133	-0.511043567	0.1705880333	26
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31MAR1997	40.75	-6.051873	-4.439577	-4.2614	1997	3	31	0.4360833333	-6.487956333	-4.875660333	-4.697483333	27
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30APR1997	43.625	7.05521479	4.248022	5.840554	1997	4	30	0.41675	6.63846479	3.831272	5.423804	28
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30MAY1997	44.25	2.23495699	7.1263	5.857688	1997	5	30	0.36875	1.86620699	6.75755	5.488938	29
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30JUN1997	47.75	7.90960416	4.419938	4.345263	1997	6	30	0.42125	7.48835416	3.998688	3.924013	30
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31JUL1997	53.25	12.25130931	7.631584	7.812323	1997	7	31	0.4273333333	11.823975977	7.2042506667	7.3849896667	31
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29AUG1997	48.1875	-9.5070422	-3.645599	-5.744585	1997	8	29	0.419	-9.9260422	-4.064599	-6.163585	32
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30SEP1997	51.875	7.65239969	5.800938	5.315352	1997	9	30	0.3965833333	7.2558163567	5.4043546667	4.9187686667	33
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31OCT1997	50.6875	-1.6144577	-3.411617	-3.447766	1997	10	31	0.4085833333	-2.023041033	-3.820200333	-3.856349333	34
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	28NOV1997	53.875	6.28853291	3.111925	4.458682	1997	11	28	0.4166666667	5.8718662433	2.6952583333	4.0420153333	35
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31DEC1997	54.0625	0.34802784	1.797892	1.573163	1997	12	31	0.4265	-0.07847216	1.371392	1.146663	36
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30JAN1998	56.375	4.27745655	0.4423167	1.015014	1998	1	30	0.4196666667	3.8577898833	0.0226500333	0.5953473333	37
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	27FEB1998	58.125	3.76940146	7.282165	7.044926	1998	2	27	0.4276666667	3.3417347933	6.8544983333	6.6172593333	38
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31MAR1998	64.6875	11.29032224	5.135155	4.994568	1998	3	31	0.4366666667	10.853655573	4.6984883333	4.5579013333	39
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30APR1998	66.625	2.99516916	1.093683	0.9076469	1998	4	30	0.3948333333	2.6003358267	0.6988496667	0.5128135667	40
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29MAY1998	67.125	1.31332083	-2.545036	-1.882617	1998	5	29	0.3814166667	0.9319041633	-2.926452667	-2.264033667	41
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30JUN1998	71.1875	6.05214164	3.272685	3.943822	1998	6	30	0.3928333333	5.6593083067	2.8798516667	3.5509886667	42
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31JUL1998	68.3125	-4.0386304	-2.315474	-1.16154	1998	7	31	0.39625	-4.4348804	-2.711724	-1.55779	43
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31AUG1998	64.25	-5.397987	-15.67651	-14.57967	1998	8	31	0.39175	-5.789737	-16.06826	-14.97142	44
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30SEP1998	63.875	-0.5836576	6.413473	6.239554	1998	9	30	0.3365	-0.9201576	6.076973	5.903054	45
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30OCT1998	68.5	7.24070445	7.438411	8.02942	1998	10	30	0.2964166667	6.9442877833	7.1419943333	7.7330033333	46
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30NOV1998	70.4375	3.37591246	6.181145	5.912603	1998	11	30	0.3705833333	3.0053291267	5.8105616667	5.5420196667	47
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31DEC1998	78	10.73646843	6.330867	5.637531	1998	12	31	0.3665833333	10.369885097	5.9642836667	5.2709476667	48
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29JAN1999	71.375	-8.4935896	3.82932	4.100941	1999	1	29	0.3678333333	-8.861422933	3.4614866667	3.7331076667	49
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	26FEB1999	73.25	3.18739042	-3.786729	-3.228252	1999	2	26	0.3759166667	2.8114737533	-4.162645667	-3.604168667	50
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31MAR1999	70.5	-3.7542664	3.80318	3.879418	1999	3	31	0.38025	-4.1345164	3.42293	3.499168	51
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30APR1999	74	4.96453904	4.892567	3.794398	1999	4	30	0.3715	4.59303904	4.521067	3.422898	52
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	28MAY1999	72.25	-1.8243244	-2.081311	-2.497042	1999	5	28	0.36875	-2.1930744	-2.450061	-2.865792	53
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30JUN1999	75.375	4.32525948	5.093777	5.443833	1999	6	30	0.37025	3.95500948	4.723527	5.073583	54
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30JUL1999	77.375	2.65339967	-3.062632	-3.20461	1999	7	30	0.37125	2.28214967	-3.433882	-3.57586	55
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31AUG1999	71	-7.7221327	-1.004459	-0.6254139	1999	8	31	0.3754166667	-8.097549367	-1.379875667	-1.000830567	56
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30SEP1999	63.25	-10.9154932	-2.280906	-2.855174	1999	9	30	0.3755	-11.2909932	-2.656406	-3.230674	57
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	29OCT1999	74.1875	17.2924906	6.225669	6.253947	1999	10	29	0.36425	16.9282406	5.861419	5.889697	58
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	30NOV1999	73.3125	-0.6402696	3.609573	1.906187	1999	11	30	0.3813333333	-1.021602933	3.2282396667	1.5248536667	59
2635110	48397	20082	6311	AGC	AMERICAN GENERAL CORP	31DEC1999	75.875	3.49531099	8.30537	5.784392	1999	12	31	0.4255833333	3.0697276567	7.8797866667	5.3588086667	60
44485910	48653	20950	6324	HUM	HUMANA INC	31JAN1995	22.875	1.10497242	2.055579	2.427766	1995	1	31	0.4335	0.67147242	1.622079	1.994266	1
44485910	48653	20950	6324	HUM	HUMANA INC	28FEB1995	23.5	2.73224041	3.962284	3.607415	1995	2	28	0.4199166667	2.3123237433	3.5423673333	3.1874983333	2
44485910	48653	20950	6324	HUM	HUMANA INC	31MAR1995	25.625	9.04255286	2.698227	2.732924	1995	3	31	0.4829166667	8.5596361933	2.2153103333	2.2500073333	3
44485910	48653	20950	6324	HUM	HUMANA INC	28APR1995	19.5	-23.9024386	2.488283	2.79603	1995	4	28	0.4795	-24.3819386	2.008783	2.31653	4
44485910	48653	20950	6324	HUM	HUMANA INC	31MAY1995	21.125	8.33333358	3.414649	3.631171	1995	5	31	0.4719166667	7.8614169133	2.9427323333	3.1592543333	5
44485910	48653	20950	6324	HUM	HUMANA INC	30JUN1995	17.75	-15.9763306	3.084069	2.127859	1995	6	30	0.4455	-16.4218306	2.638569	1.682359	6
44485910	48653	20950	6324	HUM	HUMANA INC	31JUL1995	19.5	9.85915512	4.066735	3.177604	1995	7	31	0.4555833333	9.4035717867	3.6111516667	2.7220206667	7
44485910	48653	20950	6324	HUM	HUMANA INC	31AUG1995	18.25	-6.4102568	0.9342693	-0.0320251	1995	8	31	0.449	-6.8592568	0.4852693	-0.4810251	8
44485910	48653	20950	6324	HUM	HUMANA INC	29SEP1995	20.125	10.2739729	3.639053	4.009753	1995	9	29	0.4480833333	9.8258895667	3.1909696667	3.5616696667	9
44485910	48653	20950	6324	HUM	HUMANA INC	31OCT1995	21.125	4.96894419	-1.114542	-0.4979381	1995	10	31	0.4199166667	4.5490275233	-1.534458667	-0.917854767	10
44485910	48653	20950	6324	HUM	HUMANA INC	30NOV1995	28	32.54437745	4.297101	4.104901	1995	11	30	0.45325	32.09112745	3.843851	3.651651	11
44485910	48653	20950	6324	HUM	HUMANA INC	29DEC1995	27.375	-2.2321429	1.539985	1.744388	1995	12	29	0.3835833333	-2.615726233	1.1564016667	1.3608046667	12
44485910	48653	20950	6324	HUM	HUMANA INC	31JAN1996	27.625	0.91324197	2.808744	3.261734	1996	1	31	0.4125	0.50074197	2.396244	2.849234	13
44485910	48653	20950	6324	HUM	HUMANA INC	29FEB1996	24.5	-11.3122173	1.605816	0.6933744	1996	2	29	0.4166666667	-11.72888397	1.1891493333	0.2767077333	14
44485910	48653	20950	6324	HUM	HUMANA INC	29MAR1996	25.125	2.5510205	1.120208	0.7916556	1996	3	29	0.4345	2.1165205	0.685708	0.3571556	15
44485910	48653	20950	6324	HUM	HUMANA INC	30APR1996	24.625	-1.9900497	2.512533	1.343145	1996	4	30	0.40725	-2.3972997	2.105283	0.935895	16
44485910	48653	20950	6324	HUM	HUMANA INC	31MAY1996	22	-10.6598988	2.672205	2.285339	1996	5	31	0.4209166667	-11.08081547	2.2512883333	1.8644223333	17
44485910	48653	20950	6324	HUM	HUMANA INC	28JUN1996	17.875	-18.75	-0.7659201	0.2256695	1996	6	28	0.4030833333	-19.15308333	-1.169003433	-0.177413833	18
44485910	48653	20950	6324	HUM	HUMANA INC	31JUL1996	16.75	-6.2937066	-5.339026	-4.574803	1996	7	31	0.421	-6.7147066	-5.760026	-4.995803	19
44485910	48653	20950	6324	HUM	HUMANA INC	30AUG1996	18.75	11.94029823	3.222239	1.881397	1996	8	30	0.4276666667	11.512631563	2.7945723333	1.4537303333	20
44485910	48653	20950	6324	HUM	HUMANA INC	30SEP1996	20.25	7.99999982	5.299181	5.417261	1996	9	30	0.4174166667	7.5825831533	4.8817643333	4.9998443333	21
44485910	48653	20950	6324	HUM	HUMANA INC	31OCT1996	18.25	-9.8765433	1.393774	2.613086	1996	10	31	0.4143333333	-10.29087663	0.9794406667	2.1987526667	22
44485910	48653	20950	6324	HUM	HUMANA INC	29NOV1996	18.875	3.42465751	6.572963	7.337615	1996	11	29	0.41325	3.01140751	6.159713	6.924365	23
44485910	48653	20950	6324	HUM	HUMANA INC	31DEC1996	19	0.66225166	-1.136152	-2.150538	1996	12	31	0.407	0.25525166	-1.543152	-2.557538	24
44485910	48653	20950	6324	HUM	HUMANA INC	31JAN1997	19	0	5.303951	6.131706	1997	1	31	0.415	-0.415	4.888951	5.716706	25
44485910	48653	20950	6324	HUM	HUMANA INC	28FEB1997	19.625	3.2894738	-0.0888769	0.5927547	1997	2	28	0.4221666667	2.8673071333	-0.511043567	0.1705880333	26
44485910	48653	20950	6324	HUM	HUMANA INC	31MAR1997	22	12.10191101	-4.439577	-4.2614	1997	3	31	0.4360833333	11.665827677	-4.875660333	-4.697483333	27
44485910	48653	20950	6324	HUM	HUMANA INC	30APR1997	21.75	-1.1363637	4.248022	5.840554	1997	4	30	0.41675	-1.5531137	3.831272	5.423804	28
44485910	48653	20950	6324	HUM	HUMANA INC	30MAY1997	22.75	4.59770113	7.1263	5.857688	1997	5	30	0.36875	4.22895113	6.75755	5.488938	29
44485910	48653	20950	6324	HUM	HUMANA INC	30JUN1997	23.125	1.64835174	4.419938	4.345263	1997	6	30	0.42125	1.22710174	3.998688	3.924013	30
