SIC	FIRMID	TIME	SFDMAT	DEBTMAT	MVBV	SIZE	CHNGEEPS	GTAXRATE	BTAXRATE	ASSETMAT	VAR	ADVRD	INTANG	TERM	BONDRATE	RATEDUM	TAXRATE	LOWBOND	HIGHBOND	LEVERAGE
2911	135	7	7.744800091	10.76760006	1.00714004	8.043000221	0.275200009	0.399199992	0	4.840300083	0.032156002	0.002913	0	0.015799999	3	1	0.399199992	0	0	0.258991987
2911	135	8	8.033800125	10.4708004	1.125720024	8.12250042	0.0105	0.358799994	0	5.319099903	0.032156002	0.002931	0	0.0263	3	1	0.358799994	0	0	0.193515003
2911	135	9	7.622200012	10.04119968	1.130769968	8.108400345	0.0124	0.350300014	0	5.288499832	0.032156002	0.004163	0	0.0087	3	1	0.350300014	0	0	0.200771004
2911	135	10	6.863999844	9.305800438	1.320770025	8.279800415	-0.0118	0.385399997	0	5.637199879	0.032156002	0.003902	0	0.0039	3	1	0.385399997	0	0	0.201326996
2911	136	1	7.1177001	10.64480019	1.444499969	7.794400215	-0.0221	0.343199998	0	11.95030022	0.032519002	0	0.003868	-0.019300001	5	1	0.343199998	0	0	0.250681996
2911	136	2	6.388599873	9.600799561	1.174440026	7.572800159	-0.025	0.278100014	0	11.32619953	0.032519002	0	0.003524	0.02249	5	1	0.278100014	0	0	0.32425499
2911	136	3	5.633500099	8.502200127	1.03907001	7.490200043	-0.039099999	0.369899988	0	9.457500458	0.032519002	0	0.003254	0.023150001	4	1	0.369899988	0	0	0.360619009
2911	136	4	7.08589983	10.24730015	1.035949945	7.427499771	-0.0119	0.367399991	0	10.50809956	0.032519002	0	0.00337	0.026900001	4	1	0.367399991	0	0	0.31556499
2911	136	5	5.393300056	8.136099815	1.024039984	7.482699871	0.0792	0.366299987	0	6.336699963	0.032519002	0	0	0.031399999	4	1	0.366299987	0	0	0.246413007
2911	136	6	4.42110014	6.645100117	1.230239987	7.555500031	0.0024	0.357499987	0	9.62100029	0.032519002	0	0.003364	0.0217	4	1	0.357499987	0	0	0.287764013
2911	136	7	4.026000023	6.048999786	1.548889995	7.685100079	-0.0147	0.386900008	0	9.585700035	0.032519002	0	0.00382	0.015799999	4	1	0.386900008	0	0	0.188255996
2911	136	8	3.401499987	5.111199856	1.328439951	7.477499962	0.064499997	0.293000013	0	7.465799809	0.032519002	0	0.005313	0.0263	4	1	0.293000013	0	0	0.216664001
2911	136	9	3.439199924	5.268199921	1.347900033	7.464099884	-0.052000001	0.309599996	0	9.083000183	0.032519002	0	0	0.0087	4	1	0.309599996	0	0	0.169585004
2911	136	10	3.161600113	5.051599979	1.659459949	7.696899891	0.0283	0.333000004	0	9.902899742	0.032519002	0	0	0.0039	4	1	0.333000004	0	0	0.215954006
2911	137	1	2.697400093	3.454299927	1.125309944	10.64120007	-0.093099996	0.578599989	0	6.286600113	0.028654	0.004372	0	-0.019300001	2	1	0.578599989	0	1	0.126239002
2911	137	2	2.630800009	3.415999889	0.873669982	10.34799957	-0.0999	0.549399972	0	6.603099823	0.028654	0.005118	0	0.02249	2	1	0.549399972	0	1	0.181517005
2911	137	3	2.770299911	3.688699961	0.875469983	10.37040043	0.0155	0.594699979	0	7.242899895	0.028654	0.005379	0	0.023150001	2	1	0.594699979	0	1	0.222623006
2911	137	4	3.031500101	4.213699818	0.935679972	10.38770008	-0.020500001	0.643299997	0	6.677299976	0.028654	0.005959	0	0.026900001	2	1	0.643299997	0	1	0.214743003
2911	137	5	3.823800087	5.159800053	0.938709974	10.5461998	-0.0206	0.695800006	0	7.449299812	0.028654	0.005137	0	0.031399999	2	1	0.695800006	0	1	0.33296901
2911	137	6	3.354300022	4.607800007	0.958410025	10.56070042	0.0298	0.758599997	0	7.223100185	0.028654	0.005365	0	0.0217	2	1	0.758599997	0	1	0.278465986
2911	137	7	3.346899986	4.73390007	1.029469967	10.61089993	-0.0097	0.529900014	0	6.895100117	0.028654	0.00581	0	0.015799999	2	1	0.529900014	0	1	0.228943005
2911	137	8	3.437799931	4.793300152	0.983259976	10.58220005	0.047800001	0.585099995	0	6.812600136	0.028654	0.005615	0	0.0263	2	1	0.585099995	0	1	0.213762999
2911	137	9	2.685100079	3.865400076	1.077340007	10.58010006	-0.0116	0.413199991	0	6.146399975	0.028654	0.005935	0	0.0087	2	1	0.413199991	0	1	0.176938996
2911	137	10	2.654299974	3.729099989	1.258679986	10.69369984	0.0021	0.518100023	0	6.314799786	0.028654	0.006236	0	0.0039	2	1	0.518100023	0	1	0.141534999
2911	138	1	2.013499975	3.208400011	1.513679981	8.286700249	0.0072	0.5977	0	5.381100178	0.071726002	9.6E-05	0	-0.019300001	8	0	0.5977	1	0	0.108216003
2911	138	2	2.666300058	4.358200073	1.123139977	8.07159996	-0.0036	0.602100015	0	6.046299934	0.071726002	0.000116	0	0.02249	8	0	0.602100015	1	0	0.139725998
2911	138	3	2.394399881	3.641700029	0.983410001	7.986100197	-0.029200001	0.583899975	0	5.265600204	0.071726002	0.00011	0	0.023150001	8	0	0.583899975	1	0	0.130345002
2911	138	4	2.400300026	3.621999979	1.032960057	7.961699963	-0.0132	0.649800003	0	5.252500057	0.071726002	0.000125	0	0.026900001	8	0	0.649800003	1	0	0.108672999
2911	138	5	1.907600045	2.778199911	0.978139997	7.840899944	-0.036899999	0.595000029	0	5.74669981	0.071726002	0.000106	0	0.031399999	8	0	0.595000029	1	0	0.137805998
2911	138	6	1.7227	2.569099903	1.001459956	7.851500034	-0.271499991	0.691200018	0	5.853899956	0.071726002	0.000148	0	0.0217	8	0	0.691200018	1	0	0.119323999
2911	138	7	2.680799961	3.662699938	1.031949997	7.622499943	0.178800002	0.145799995	0	4.191500187	0.071726002	7.3E-05	0	0.015799999	8	0	0.145799995	1	0	0.139594004
2911	138	8	2.59190011	3.739700079	1.013970017	7.621900082	0.105700001	0	-3.858999968	5.378900051	0.071726002	6.6E-05	0	0.0263	8	0	-3.858999968	1	0	0.175589994
2911	138	9	2.508399963	3.650399923	1.116979957	7.684000015	0.0078	0.721000016	0	5.02670002	0.071726002	0	0	0.0087	8	0	0.721000016	1	0	0.176596001
2911	138	10	2.145100117	3.05189991	1.304839969	7.794000149	0.0394	0.647700012	0	4.682400227	0.071726002	0	0	0.0039	8	0	0.647700012	1	0	0.129751995
2911	139	1	4.574800014	5.578199863	1.605730057	8.461400032	-0.032000002	0.346700013	0	5.146999836	0.030866001	0.007296	0	-0.019300001	3	1	0.346700013	0	0	0.205349997
2911	139	2	4.623400211	5.680799961	1.451470017	8.404800415	-0.0131	0.357300013	0	5.681000233	0.030866001	0.007273	0	0.02249	3	1	0.357300013	0	0	0.233406007
2911	139	3	6.229599953	7.534699917	1.193160057	8.255700111	-0.0162	0.27669999	0	6.315700054	0.030866001	0.007381	0	0.023150001	3	1	0.27669999	0	0	0.300193012
2911	139	4	5.430500031	6.636600018	1.145220041	8.309000015	0.0253	0.430599988	0	6.637599945	0.030866001	0.00777	0	0.026900001	4	1	0.430599988	0	0	0.275588989
2911	139	5	5.368199825	6.586800098	1.318500042	8.32820034	0.0016	0.389299989	0	4.651800156	0.030866001	0.010517	0	0.031399999	4	1	0.389299989	0	0	0.258668006
2911	139	6	4.396900177	5.569699764	1.572970033	8.518199921	-0.041900001	0.390799999	0	6.0145998	0.030866001	0.011283	0	0.0217	4	1	0.390799999	0	0	0.270613015
2911	139	7	7.376200199	9.350000381	1.617380023	8.603300095	-0.0084	0.542200029	0	6.536200047	0.030866001	0.010192	0	0.015799999	4	1	0.542200029	0	0	0.278196991
2911	139	8	8.091400146	10.84829998	1.931550026	8.571700096	-0.083700001	0.352800012	0	5.597099781	0.030866001	0.014892	0	0.0263	4	1	0.352800012	0	0	0.275896013
2911	139	9	9.105699539	12.88230038	1.291450024	8.602000237	0.157199994	0.398799986	0	2.101999998	0.030866001	0.013272	0	0.0087	3	1	0.398799986	0	0	0.247253999
2911	139	10	10.1086998	13.14260006	1.397979975	8.718600273	-0.0416	0.326799989	0	4.550499916	0.030866001	0.00981	0	0.0039	3	1	0.326799989	0	0	0.271443993
2911	140	1	2.726000071	3.740799904	1.406649947	9.663700104	-0.0209	0.669799984	0	6.656000137	0.057950001	0.008559	0	-0.019300001	2	1	0.669799984	0	1	0.060784999
2911	140	2	2.45510006	3.939100027	1.060580015	9.414500237	-0.0383	0.670899987	0	10.14260006	0.057950001	0.010476	0	0.02249	2	1	0.670899987	0	1	0.138620004
2911	140	3	4.245200157	6.248700142	0.935729981	9.334300041	0.0147	0.692399979	0	9.469099998	0.057950001	0.011408	0	0.023150001	2	1	0.692399979	0	1	0.189760998
2911	140	4	4.781700134	6.958099842	0.934109986	9.400799751	0.015900001	0.683399975	0	8.429900169	0.057950001	0.008859	0	0.026900001	2	1	0.683399975	0	1	0.194911003
2911	140	5	3.506099939	5.20539999	1.017420053	9.72369957	-0.0713	0.60769999	0	8.39070034	0.057950001	0.007368	0	0.031399999	2	1	0.60769999	0	1	0.278786004
2911	140	6	6.670400143	8.219499588	1.079040051	9.589799881	-0.095700003	0.694800019	0	6.099199772	0.057950001	0.007618	0	0.0217	4	1	0.694800019	0	0	0.447638005
2911	140	7	6.759200096	8.428500175	1.077340007	9.499899864	-0.072300002	0.661800027	0	5.746600151	0.057950001	0.007178	0	0.015799999	5	1	0.661800027	0	0	0.445055008
2911	140	8	5.929299831	7.497799873	1.13045001	9.498800278	0.189999998	0.868399978	0	6.673500061	0.057950001	0.007762	0	0.0263	5	1	0.868399978	0	0	0.408811986
2911	140	9	4.919099808	6.808300018	1.219789982	9.527600288	-0.0933	0.416999996	0	6.515999794	0.057950001	0.008439	0	0.0087	5	1	0.416999996	0	0	0.33524099
2911	140	10	4.350399971	6.291699886	1.357710004	9.524700165	0.050700001	0.591400027	0	4.72879982	0.057950001	0.011816	0	0.0039	4	1	0.591400027	0	0	0.263375998
2911	141	1	3.687099934	5.009699821	1.150470018	9.569600105	0.059099998	0.415499985	0	8.40130043	0.027152	0.003286	0	-0.019300001	2	1	0.415499985	0	1	0.219704002
2911	141	2	4.041999817	5.235799789	1.036679983	9.440099716	-0.092100002	0.420599997	0	6.794300079	0.027152	0.004229	0	0.02249	2	1	0.420599997	0	1	0.218266994
2911	141	3	4.721700191	6.938000202	0.876410008	9.262299538	-0.0198	0.431100011	0	7.124700069	0.027152	0	0	0.023150001	2	1	0.431100011	0	1	0.224709004
2911	141	4	3.910300016	5.829999924	0.98763001	9.407400131	0.0185	0.457500011	0	6.578100204	0.027152	0	0	0.026900001	2	1	0.457500011	0	1	0.201839
2911	141	5	3.208499908	4.66230011	0.994040012	9.417900085	0.0013	0.449299991	0	7.08739996	0.027152	0	0	0.031399999	2	1	0.449299991	0	1	0.228588998
2911	141	6	2.547800064	3.621299982	1.025580049	9.455699921	-0.022	0.354200006	0	6.342000008	0.027152	0	0	0.0217	2	1	0.354200006	0	1	0.204925999
2911	141	7	3.485599995	4.717599869	1.048149943	9.413000107	-0.0061	0.349700004	0	8.052100182	0.027152	0	0	0.015799999	2	1	0.349700004	0	1	0.207405001
2911	141	8	5.110599995	7.231800079	1.017009974	9.431099892	-0.060699999	0.393700004	0	8.070199966	0.027152	0	0	0.0263	2	1	0.393700004	0	1	0.243552998
2911	141	9	5.53000021	8.657899857	1.010910034	9.011099815	0.026799999	0	1.162799954	5.072899818	0.027152	0	0	0.0087	3	1	1.162799954	0	0	0.249484003
2911	141	10	5.030700207	7.711699963	1.12725997	9.081000328	0.023	0.53549999	0	8.828300476	0.027152	0	0	0.0039	3	1	0.53549999	0	0	0.198957995
2911	142	1	0.328500003	0.483500004	0.906930029	6.592400074	-0.052099999	0.428900003	0	4.577499866	0.064552002	0	0	0.00964	5	1	0.428900003	0	0	0.028074
2911	142	2	0.331499994	0.484600008	0.82299	6.465400219	-0.068999998	0.077500001	0	4.39260006	0.064552002	0	0	0.00263	5	1	0.077500001	0	0	0.044339001
2911	142	3	0.777800024	1.244799972	0.826210022	6.54279995	0.016000001	0.543500006	0	4.387000084	0.064552002	0	0	0.02801	5	1	0.543500006	0	0	0.129133999
2911	142	4	3.374599934	4.290400028	0.759159982	6.625	-0.1514	0.383700013	0	4.231800079	0.064552002	0	0	0.024599999	6	1	0.383700013	0	0	0.142833993
2911	142	5	2.660200119	3.444900036	0.729080021	6.660099983	-0.759999991	0.522000015	0	5.19080019	0.064552002	0	0	0.020099999	6	1	0.522000015	0	0	0.159773007
2911	142	6	3.256500006	4.432400227	0.771480024	6.504099846	-0.289499998	0	-0.0152	5.959799767	0.064552002	0	0	0.030999999	6	1	-0.0152	0	0	0.25970301
2911	142	7	4.11619997	5.623000145	0.914210022	6.250400066	0.833500028	0.333900005	0	1.880399942	0.064552002	0	0	0.021400001	6	1	0.333900005	0	0	0.280508012
2911	142	8	3.480900049	4.811299801	0.941999972	6.273499966	-0.1127	0	4.199999809	5.038300037	0.064552002	0	0	0.0285	6	1	4.199999809	0	0	0.250705004
2911	142	9	4.142000198	5.908699989	1.006379962	6.140100002	-0.066500001	0	-3.025599957	3.64560008	0.064552002	0	0	0.0155	6	1	-3.025599957	0	0	0.231959999
2911	142	10	3.736500025	5.490399837	1.01323998	6.017000198	0.409700006	0.023499999	0	4.49450016	0.064552002	0	0	0.0045	6	1	0.023499999	0	0	0.241025001
2911	143	1	3.437900066	4.959300041	1.013820052	10.32380009	0.0092	0.451700002	0	5.290500164	0.044108	0.004499	0	-0.019300001	2	1	0.451700002	0	1	0.125411004
2911	143	2	3.150700092	4.640799999	0.810580015	10.03789997	-0.116099998	0.442200005	0	5.336900234	0.044108	0.005639	0	0.02249	2	1	0.442200005	0	1	0.136118993
2911	143	3	2.908200026	4.58190012	0.771619976	9.94849968	-0.0039	0.507499993	0	6.623000145	0.044108	0.005532	0	0.023150001	2	1	0.507499993	0	1	0.134596005
2911	143	4	2.480700016	3.483599901	0.800209999	9.977100372	-0.105099998	0.473699987	0	5.657100201	0.044108	0.005147	0	0.026900001	2	1	0.473699987	0	1	0.140548006
2911	143	5	3.569099903	4.104499817	0.867619991	10.36410046	0.111599997	0.859099984	0	6.290299892	0.044108	0.004769	0	0.031399999	2	1	0.859099984	0	1	0.368395001
2911	143	6	3.773000002	4.373799801	0.828649998	10.3132	-0.061299998	0.677600026	0	5.198999882	0.044108	0.004642	0	0.0217	6	1	0.677600026	0	0	0.331277996
2911	143	7	4.145800114	4.807099819	0.855539978	10.30539989	-0.58950001	0.576900005	0	5.578400135	0.044108	0.004579	0	0.015799999	6	1	0.576900005	0	0	0.304857999
2911	143	8	0.881299973	0.980000019	0.996370018	10.41619968	0.626600027	0	-0.0188	4.658599854	0.044108	0.004944	0	0.0263	7	1	-0.0188	1	0	0.047865
2911	143	9	3.422100067	4.313499928	1.185500026	10.28779984	0.069399998	0.438600004	0	4.480199814	0.044108	0.006455	0	0.0087	4	1	0.438600004	0	0	0.253726989
2911	143	10	3.029500008	3.851799965	1.295189977	10.30070019	-0.062199999	0.2174	0	5.427199841	0.044108	0.008387	0	0.0039	3	1	0.2174	0	0	0.181456
2911	144	1	4.263599873	6.659200191	1.629920006	9.436900139	0.0186	0.469300002	0	7.473199844	0.032935999	0.003736	0	-0.019300001	2	1	0.469300002	0	1	0.110146999
2911	144	2	4.228000164	6.781899929	1.318459988	9.237799644	0.0021	0.443399996	0	7.470399857	0.032935999	0.004873	0	0.02249	2	1	0.443399996	0	1	0.128160998
2911	144	3	4.615600109	7.030799866	0.985689998	9.034700394	-0.038699999	0.428299993	0	7.180300236	0.032935999	0.005675	0	0.023150001	2	1	0.428299993	0	1	0.165303007
2911	144	4	4.152500153	6.481599808	1.033890009	9.152400017	0.0136	0.414099991	0	6.927299976	0.032935999	0.006068	0	0.026900001	2	1	0.414099991	0	1	0.150460005
2911	144	5	3.367300034	5.059299946	1.071859956	9.267299652	-0.0451	0.434599996	0	7.464799881	0.032935999	0.005998	0	0.031399999	2	1	0.434599996	0	1	0.135791004
2911	144	6	5.420100212	6.090499878	1.138530016	9.380399704	-0.031599998	0.505200028	0	7.217400074	0.032935999	0.006113	0	0.0217	4	1	0.505200028	0	0	0.468571007
2911	144	7	5.03910017	5.723899841	1.139709949	9.354299545	0.0019	0.396899998	0	6.714399815	0.032935999	0.005921	0	0.015799999	4	1	0.396899998	0	0	0.460832
2911	144	8	3.781300068	4.422699928	1.151749969	9.332099915	-0.047800001	0.256599993	0	5.964600086	0.032935999	0.005267	0	0.0263	4	1	0.256599993	0	0	0.431275994
2911	144	9	4.110300064	4.762199879	1.237669945	9.312000275	0.034899998	0.282599986	0	6.904799938	0.032935999	0.005469	0	0.0087	4	1	0.282599986	0	0	0.391663998
2911	144	10	3.370699883	3.930099964	1.503499985	9.431200027	0.0061	0.370099992	0	6.23059988	0.032935999	0.005941	0	0.0039	4	1	0.370099992	0	0	0.291494995
3011	145	1	3.439800024	6.190599918	0.952690005	5.28219986	-0.077100001	0.477499992	0	2.662100077	0.02994	0.021454001	0	-0.019300001	5	1	0.477499992	0	0	0.320643008
3011	145	2	3.256500006	5.950600147	0.892629981	5.135900021	0.0255	0.446500003	0	2.804800034	0.02994	0.023178	0	0.02249	5	1	0.446500003	0	0	0.286540985
3011	145	3	2.920700073	5.301599979	1.279360056	5.644100189	-0.061799999	0.455300003	0	2.333899975	0.02994	0.021729	0	0.023150001	5	1	0.455300003	0	0	0.153178006
3011	145	4	2.360500097	4.228899956	1.077810049	5.559800148	0.0195	0.462099999	0	2.428100109	0.02994	0.026265999	0	0.026900001	5	1	0.462099999	0	0	0.146004006
3011	145	5	2.102499962	3.357000113	1.047809958	5.648499966	-0.035700001	0.414499998	0	4.303299904	0.02994	0.023941001	0	0.031399999	4	1	0.414499998	0	0	0.142344996
3011	145	6	2.066999912	3.00909996	1.066239953	5.715300083	0.022700001	0.407000005	0	3.676000118	0.02994	0.024731999	0	0.0217	4	1	0.407000005	0	0	0.150677994
3011	145	7	6.299699783	6.732900143	1.19343996	6.08409977	0.028200001	0.466399998	0	3.483299971	0.02994	0.024204001	0	0.015799999	4	1	0.466399998	0	0	0.188005
3011	145	8	5.358200073	5.644899845	1.214640021	6.19299984	-0.033100002	0.422100008	0	3.740700006	0.02994	0.024921	0	0.0263	8	0	0.422100008	1	0	0.152941003
3011	145	9	5.229599953	5.864900112	1.526829958	6.454699993	0.034600001	0.367399991	0	5.350699902	0.02994	0.025305999	0	0.0087	8	0	0.367399991	1	0	0.104062997
3011	145	10	4.461800098	4.97179985	1.68422997	6.665200233	-0.037999999	0.371199995	0	5.927000046	0.02994	0.019812001	0	0.0039	8	0	0.371199995	1	0	0.077416003
3060	146	1	4.073800087	6.646800041	2.421819925	6.291900158	-0.021400001	0.470999986	0	4.118700027	0.049419001	0.00861	0	-0.019300001	8	0	0.470999986	1	0	0.092078
3060	146	2	3.663100004	6.096399784	1.59525001	5.910999775	-0.0299	0.469999999	0	3.630599976	0.049419001	0.022600999	0	0.02249	8	0	0.469999999	1	0	0.116902001
3060	146	3	3.48210001	5.95539999	1.645730019	5.929500103	-0.014	0.443899989	0	3.708699942	0.049419001	0.027511001	0	0.023150001	8	0	0.443899989	1	0	0.107555002
3060	146	4	7.570899963	9.490099907	1.358809948	5.852399826	0.038199998	0.455500007	0	3.076299906	0.049419001	0.034185	0	0.026900001	3	1	0.455500007	0	0	0.136978
3060	146	5	6.72879982	8.417499542	1.451259971	5.999599934	-0.0266	0.470600009	0	2.70510006	0.049419001	0.036490001	0	0.031399999	3	1	0.470600009	0	0	0.112799004
3060	146	6	6.632800102	8.196000099	1.373489976	6.025899887	-0.0131	0.484100014	0	2.286499977	0.049419001	0.038052	0.036740001	0.0217	3	1	0.484100014	0	0	0.105457
3060	146	7	4.184000015	5.230899811	1.211259961	5.966100216	0.003	0.432200015	0	2.533600092	0.049419001	0.043524999	0.080366001	0.015799999	3	1	0.432200015	0	0	0.128570005
3060	146	8	3.201299906	5.113200188	1.164520025	5.858799934	-0.0031	0.40990001	0	2.179800034	0.049419001	0.041942999	0.076320998	0.0263	3	1	0.40990001	0	0	0.098526001
3060	146	9	2.324500084	2.655999899	1.279129982	5.970099926	0.0337	0.39199999	0	1.884299994	0.049419001	0.042955998	0.050294999	0.0087	8	0	0.39199999	1	0	0.072062999
3060	146	10	2.084100008	2.269099951	1.17050004	5.870299816	-0.0145	0.379999995	0	2.250099897	0.049419001	0.041737001	0	0.0039	8	0	0.379999995	1	0	0.072010003
3060	147	1	1.827100039	3.214699984	0.86026001	3.272700071	0.0394	0.386299998	0	2.586999893	0.053192999	0	0	-0.019300001	8	0	0.386299998	1	0	0.257927001
3060	147	2	1.433799982	2.438999891	0.928430021	3.408400059	-0.0102	0.395999998	0	2.026200056	0.053192999	0	0	0.02249	8	0	0.395999998	1	0	0.250108004
3060	147	3	1.544800043	2.423000097	0.821250022	3.265000105	-0.036600001	0.251100004	0	1.958699942	0.053192999	0	0	0.023150001	8	0	0.251100004	1	0	0.254997999
3060	147	4	1.487599969	2.275000095	0.972639978	3.453399897	-0.0088	0.212099999	0	1.891800046	0.053192999	0	0	0.026900001	8	0	0.212099999	1	0	0.172704995
3060	147	5	1.818199992	2.832499981	0.919960022	3.315900087	-0.0093	0.269199997	0	1.970999956	0.053192999	0	0	0.031399999	8	0	0.269199997	1	0	0.084899999
3060	147	6	1.561699986	3.012099981	1.278180003	3.587899923	-0.019200001	0.162599996	0	1.75999999	0.053192999	0	0	0.0217	8	0	0.162599996	1	0	0.027789
3060	147	7	1.978999972	2.136600018	1.404189944	3.831199884	-0.053599998	0.1206	0	2.451100111	0.053192999	0	0	0.015799999	8	0	0.1206	1	0	0.057117
3060	147	8	1.043400049	1.106999993	1.132290006	3.59100008	0.028899999	0.694000006	0	1.851500034	0.053192999	0	0	0.0263	8	0	0.694000006	1	0	0.115199
3060	147	9	0.67750001	0.713999987	1.337270021	3.328399897	0.078199998	0	-0.533699989	1.666900039	0.053192999	0	0	0.0087	8	0	-0.533699989	1	0	0.086677998
3060	147	10	0.513199985	0.502499998	1.380660057	3.336899996	-0.034899998	0.169200003	0	1.716599941	0.053192999	0	0	0.0039	8	0	0.169200003	1	0	0.048891
3081	148	1	3.884200096	5.880700111	0.753809989	3.306600094	0.200000003	0.308299989	0	3.877799988	0.034510002	0.019523	0.012932	-0.019300001	8	0	0.308299989	1	0	0.496033996
3081	148	2	3.201999903	5.482900143	0.720659971	3.148799896	0.0207	0.358500004	0	3.422199965	0.034510002	0.020792	0.008603	0.02249	8	0	0.358500004	1	0	0.364544988
3081	148	3	3.004199982	5.597899914	0.98980999	3.522500038	-0.026799999	0.326000005	0	4.007800102	0.034510002	0.024665	0.007481	0.023150001	8	0	0.326000005	1	0	0.272931993
3081	148	4	2.828399897	4.966100216	1.112879992	3.743900061	0.024599999	0.35679999	0	3.069700003	0.034510002	0	0	0.026900001	8	0	0.35679999	1	0	0.242734999
3081	148	5	2.681699991	4.706999779	1.024829984	3.650599957	0.017999999	0.3935	0	4.009399891	0.034510002	0	0	0.031399999	8	0	0.3935	1	0	0.230997995
3081	148	6	3.236299992	5.805600166	1.601989985	4.351500034	-0.0491	0.3926	0	5.126299858	0.034510002	0	0	0.0217	8	0	0.3926	1	0	0.190874994
3081	148	7	2.632600069	4.631700039	1.399340034	4.438899994	0.0033	0.41170001	0	4.098400116	0.034510002	0	0	0.015799999	8	0	0.41170001	1	0	0.183801994
3081	148	8	2.178999901	3.786799908	1.49308002	4.47149992	-0.0275	0.396699995	0	3.873500109	0.034510002	0	0	0.0263	8	0	0.396699995	1	0	0.148254007
3081	148	9	1.756199956	3.011699915	1.063060045	4.1104002	0.053599998	0.327499986	0	3.509900093	0.034510002	0	0	0.0087	8	0	0.327499986	1	0	0.170415998
3081	148	10	1.26820004	2.122999907	1.308069944	4.150100231	0.059700001	0.350600004	0	3.233500004	0.034510002	0	0	0.0039	8	0	0.350600004	1	0	0.124013998
3081	149	1	0.125	0.125	1.144009948	3.582499981	0.0089	0.474000007	0	1.752099991	0.045937002	0.007085	0.016266	-0.019300001	8	0	0.474000007	1	0	0
3081	149	2	0.093000002	0.093000002	1.497859955	3.853199959	-0.0174	0.475899994	0	1.752799988	0.045937002	0	0.014679	0.02249	8	0	0.475899994	1	0	0
3081	149	3	0.208800003	0.208800003	1.812420011	4.291800022	0.0176	0.470800012	0	2.710799932	0.045937002	0.007935	0.011158	0.023150001	8	0	0.470800012	1	0	0.055406999
3081	149	4	0.150999993	0.150999993	2.685379982	4.849100113	0.0075	0.471399993	0	2.503099918	0.045937002	0.008283	0.009365	0.026900001	8	0	0.471399993	1	0	0
3081	149	5	0.177200005	0.177200005	2.396909952	4.967400074	-0.0385	0.485399991	0	3.83100009	0.045937002	0.007769	0.007269	0.031399999	8	0	0.485399991	1	0	0
3081	149	6	0.193700001	0.193700001	2.931529999	5.358699799	-0.021600001	0.466300011	0	4.302800179	0.045937002	0.008769	0.005988	0.0217	8	0	0.466300011	1	0	0
3081	149	7	0.206300005	0.206300005	2.495779991	5.394999981	0.0133	0.453700006	0	5.422399998	0.045937002	0.008156	0	0.015799999	8	0	0.453700006	1	0	0.015887
3081	149	8	0.712700009	1.379799962	2.186559916	5.356500149	0.0081	0.439300001	0	5.827000141	0.045937002	0.008384	0	0.0263	8	0	0.439300001	1	0	0.039081
3081	149	9	0.457500011	0.824699998	2.558589935	5.637499809	-0.015699999	0.381099999	0	5.672399998	0.045937002	0.008153	0	0.0087	8	0	0.381099999	1	0	0.021779999
3081	149	10	0.694299996	0.818499982	1.574210048	5.288700104	-0.0087	0.38319999	0	9.44299984	0.045937002	0.007064	0	0.0039	8	0	0.38319999	1	0	0.083685003
3081	150	1	0.255800009	0.255800009	0.808229983	3.169399977	0.096000001	0.396800011	0	1.951099992	0.118107997	0.016754	0	-0.019300001	8	0	0.396800011	1	0	0.238331005
3081	150	2	0.350600004	0.407700002	0.764370024	3.110500097	-0.168899998	0.507799983	0	2.375699997	0.118107997	0.015778	0	0.02249	8	0	0.507799983	1	0	0.219465002
3081	150	3	0.289499998	0.317900002	0.684650004	2.83739996	-0.575999975	0	-0.108000003	2.467499971	0.118107997	0.018971	0	0.023150001	8	0	-0.108000003	1	0	0.158929005
3081	150	4	0.716400027	1.019899964	0.833440006	3.154599905	0.618200004	0	-0.0093	2.663599968	0.118107997	0.019200001	0	0.026900001	8	0	-0.0093	1	0	0.28244099
3081	150	5	0.708500028	0.949199975	0.892419994	3.250799894	-0.117899999	0.42930001	0	3.679800034	0.118107997	0	0	0.031399999	8	0	0.42930001	1	0	0.316069007
3081	150	6	0.737900019	1.031100035	0.92264998	2.958400011	-0.303299993	0	-0.074100003	4.113800049	0.118107997	0	0	0.0217	8	0	-0.074100003	1	0	0.284269989
3081	150	7	0.645900011	0.79549998	0.999010027	3.244100094	-0.667800009	0	-0.0114	2.880800009	0.118107997	0	0	0.015799999	8	0	-0.0114	1	0	0.387293011
3081	150	8	2.014699936	2.501899958	1.094380021	3.131299973	-0.293300003	0	0	2.762900114	0.118107997	0	0	0.0263	8	0	0	1	0	0.372790009
3081	150	9	1.854799986	2.4381001	1.37342	3.372999907	1.989300013	0	-0.0005	2.546000004	0.118107997	0	0	0.0087	8	0	-0.0005	1	0	0.379213989
3081	150	10	1.739099979	2.309200048	1.346639991	3.27579999	-0.085699998	0.388099998	0	2.271800041	0.118107997	0	0	0.0039	8	0	0.388099998	1	0	0.425350994
3089	151	1	3.652100086	6.564099789	0.774659991	4.55700016	0.667200029	0	-0.061700001	2.396500111	0.048268002	0	0	-0.019300001	8	0	-0.061700001	1	0	0.328370005
3089	151	2	1.643599987	2.848700047	0.741639972	4.103000164	0.0144	0	0	2.871000051	0.048268002	0.019073	0	0.02249	8	0	0	1	0	0.145549998
